GeoFips,GeoName,LineCode,Description,2015
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,97.1
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.2
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
48700,"Williamsport, PA (Metropolitan Statistical Area)",1,RPPs: All items,93
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
48700,"Williamsport, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.1
48700,"Williamsport, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
48900,"Wilmington, NC (Metropolitan Statistical Area)",1,RPPs: All items,94
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.7
48900,"Wilmington, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.8
48900,"Wilmington, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",1,RPPs: All items,91.6
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,91.5
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,89.7
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.7
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",1,RPPs: All items,89.4
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,97.4
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.2
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",1,RPPs: All items,103.5
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",2,  RPPs: Goods,100.5
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,104.7
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",4,  RPPs: Services: Other,106.1
49420,"Yakima, WA (Metropolitan Statistical Area)",1,RPPs: All items,94.7
49420,"Yakima, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
49420,"Yakima, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,79.3
49420,"Yakima, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
49620,"York-Hanover, PA (Metropolitan Statistical Area)",1,RPPs: All items,96.2
49620,"York-Hanover, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98
49620,"York-Hanover, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,88.7
49620,"York-Hanover, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",1,RPPs: All items,87.7
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,61.3
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,94.8
49700,"Yuba City, CA (Metropolitan Statistical Area)",1,RPPs: All items,98.7
49700,"Yuba City, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
49700,"Yuba City, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,97.7
49700,"Yuba City, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
49740,"Yuma, AZ (Metropolitan Statistical Area)",1,RPPs: All items,92.9
49740,"Yuma, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
49740,"Yuma, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.8
49740,"Yuma, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Other,102.8
